City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
172,Najran,SA,2022-09-23 15:56:49,17.4924,44.1277,90.25,16,36,10.98,scattered clouds
173,Krasnogvardeyskiy,RU,2022-09-23 15:56:49,57.3793,62.3195,57.47,48,89,3.09,overcast clouds
174,Cravo Norte,CO,2022-09-23 15:56:51,6.3017,-70.2041,88.99,56,59,3.78,broken clouds
175,Piombino,IT,2022-09-23 15:56:52,42.9348,10.5221,72.45,38,11,5.01,few clouds
176,Kropotkin,RU,2022-09-23 15:56:52,45.4375,40.5756,56.79,79,48,14.32,scattered clouds
177,Lucera,IT,2022-09-23 15:56:53,41.5082,15.3351,66.06,35,1,7.94,clear sky
178,Koudougou,BF,2022-09-23 15:56:53,12.25,-2.3667,90.88,49,21,5.03,few clouds
179,Snezhnogorsk,RU,2022-09-23 15:56:53,69.1933,33.2531,47.98,91,100,9.26,overcast clouds
180,Miraflores,MX,2022-09-23 15:56:54,19.2167,-98.8083,61.03,58,19,4.47,few clouds
181,Russell,US,2022-09-23 15:52:57,32.3502,-85.1999,76.96,46,0,12.66,clear sky
182,Deer Lake,CA,2022-09-23 15:56:54,49.1667,-57.4316,69.66,88,100,17.27,overcast clouds
183,Bandarbeyla,SO,2022-09-23 15:56:54,9.4942,50.8122,78.03,85,42,24.92,scattered clouds
184,Moose Factory,CA,2022-09-23 15:56:55,51.2585,-80.6094,53.6,66,75,13.8,broken clouds
185,Caraballeda,VE,2022-09-23 15:47:51,10.6112,-66.8522,93.87,53,62,3.44,broken clouds
186,Awbari,LY,2022-09-23 15:57:55,26.5921,12.7805,100.49,12,18,17.29,few clouds
187,Narsaq,GL,2022-09-23 15:57:55,60.9167,-46.05,45.86,95,100,7.78,moderate rain
188,Batagay,RU,2022-09-23 15:57:56,67.6333,134.6333,28.71,88,100,2.95,overcast clouds
189,Omboue,GA,2022-09-23 15:57:56,-1.5746,9.2618,78.67,79,100,10.2,overcast clouds
190,Zhob,PK,2022-09-23 15:57:56,31.3411,69.4481,79.41,30,0,8.03,clear sky
191,Luderitz,NA,2022-09-23 15:57:56,-26.6481,15.1594,61.84,69,3,20.07,clear sky
192,Airai,TL,2022-09-23 15:57:57,-8.9266,125.4092,60.62,64,94,2.66,overcast clouds
193,Necochea,AR,2022-09-23 15:56:50,-38.5473,-58.7368,60.04,52,7,5.12,clear sky
194,Monrovia,LR,2022-09-23 15:56:23,6.3005,-10.7969,82.17,79,100,10.07,light rain
195,Anadyr,RU,2022-09-23 15:57:59,64.75,177.4833,41.5,80,75,17.9,broken clouds
196,Vestmannaeyjar,IS,2022-09-23 15:58:00,63.4427,-20.2734,50.99,76,100,8.05,overcast clouds
197,Iqaluit,CA,2022-09-23 15:58:00,63.7506,-68.5145,35.33,51,20,10.36,few clouds
198,Rudsar,IR,2022-09-23 15:58:00,37.1376,50.288,80.58,60,38,5.88,scattered clouds
199,Sibu,MY,2022-09-23 15:58:01,2.3,111.8167,77.31,88,40,0.0,scattered clouds
200,Preobrazheniye,RU,2022-09-23 15:58:01,42.9019,133.9064,58.51,83,97,13.42,overcast clouds
