City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Iskilip,TR,2022-09-23 15:47:50,40.7353,34.4739,59.58,38,59,5.08,broken clouds
526,Basse,DE,2022-09-23 15:47:50,52.5518,9.5069,67.33,53,100,4.61,overcast clouds
527,Ust-Abakan,RU,2022-09-23 15:47:50,53.8525,91.3742,49.91,62,82,0.0,broken clouds
528,Basco,PH,2022-09-23 15:47:51,20.4487,121.9702,81.21,77,57,24.61,broken clouds
529,Caraballeda,VE,2022-09-23 15:47:51,10.6112,-66.8522,93.87,53,62,3.44,broken clouds
530,Flin Flon,CA,2022-09-23 15:44:45,54.7682,-101.865,53.44,66,40,9.22,scattered clouds
531,Yatou,CN,2022-09-23 15:47:51,37.15,122.3833,55.69,65,1,6.96,clear sky
532,Asyut,EG,2022-09-23 15:47:53,27.181,31.1837,102.38,17,0,9.08,clear sky
533,Nuuk,GL,2022-09-23 15:47:53,64.1835,-51.7216,48.81,100,100,57.53,moderate rain
534,Winnenden,DE,2022-09-23 15:47:53,48.8756,9.3982,66.34,59,97,3.0,overcast clouds
535,Sur,OM,2022-09-23 15:47:54,22.5667,59.5289,86.02,62,68,7.2,broken clouds
536,Verkhnevilyuysk,RU,2022-09-23 15:47:54,63.4453,120.3167,31.82,81,100,11.72,overcast clouds
537,Tevaitoa,PF,2022-09-23 15:47:54,-16.7833,-151.5,76.93,77,25,22.82,light rain
538,Mazara Del Vallo,IT,2022-09-23 15:47:54,37.6641,12.588,80.55,42,0,9.08,clear sky
539,Bandar-E Lengeh,IR,2022-09-23 15:47:55,26.5579,54.8807,91.51,70,0,11.5,haze
540,Burgeo,CA,2022-09-23 15:47:55,47.6167,-57.6152,62.26,97,97,22.1,overcast clouds
541,Colchester,GB,2022-09-23 15:47:55,51.8892,0.9042,65.61,75,100,11.7,overcast clouds
542,Preobrazheniye,RU,2022-09-23 15:47:56,42.9019,133.9064,58.51,83,97,13.42,overcast clouds
543,Qasigiannguit,GL,2022-09-23 15:47:56,68.8193,-51.1922,34.05,100,100,6.33,snow
544,Luanda,AO,2022-09-23 15:44:27,-8.8368,13.2343,73.81,80,7,16.96,clear sky
545,Sakakah,SA,2022-09-23 15:47:57,29.9697,40.2064,92.77,17,0,5.46,clear sky
546,Salalah,OM,2022-09-23 15:47:57,17.0151,54.0924,80.69,89,75,9.22,broken clouds
547,Ugoofaaru,MV,2022-09-23 15:47:57,5.6667,73.0,82.83,69,11,8.32,few clouds
548,Grand Island,US,2022-09-23 15:42:58,40.925,-98.342,58.78,76,100,17.27,overcast clouds
549,Toila,EE,2022-09-23 15:47:57,59.4236,27.5025,50.05,70,62,5.5,broken clouds
550,Silver City,US,2022-09-23 15:48:58,32.7701,-108.2803,76.68,60,100,10.36,overcast clouds
551,Sorong,ID,2022-09-23 15:48:58,-0.8833,131.25,78.48,89,100,8.34,overcast clouds
552,Manado,ID,2022-09-23 15:48:58,1.487,124.8455,75.97,100,40,2.3,scattered clouds
553,Langelsheim,DE,2022-09-23 15:48:59,51.9333,10.3333,63.72,51,100,3.67,overcast clouds
554,Sungairaya,ID,2022-09-23 15:48:59,0.7,108.9,75.97,85,93,3.49,light rain
555,Chitungwiza,ZW,2022-09-23 15:49:00,-18.0127,31.0756,80.74,21,84,9.26,broken clouds
556,Berwick,US,2022-09-23 15:45:59,41.0545,-76.2333,57.72,57,5,13.53,clear sky
557,Huilong,CN,2022-09-23 15:49:00,31.8111,121.655,67.93,63,74,12.19,broken clouds
558,Ngunguru,NZ,2022-09-23 15:49:00,-35.6167,174.5,52.39,90,29,7.56,scattered clouds
559,Jeremie,HT,2022-09-23 15:49:01,18.65,-74.1167,86.36,67,18,6.4,few clouds
